respondent_id,age_band,children_u16,work_hours_band,wt_final,att_plan_ahead_5,att_spontaneous_5,att_budget_worry_5,att_price_tradeoffs_5,att_time_short_5,att_decision_fatigue_5,att_waste_concern_5,att_waste_difficult_5,att_digital_help_5,need_budget,need_effort,need_waste,meal_plan_days_7d,unplanned_topups_7d,waste_days_7d,over_budget_4w,planning_tool_28d,tool_satisfaction_5,shared_list_use_28d,support_budget,support_quick_meals,support_use_up,support_shared_plan,barrier_setup_time,barrier_rigid,barrier_cost,barrier_privacy,needs_block_status,barriers_block_status
SBT004_000173,2,1,1,0.6,4,3,3,3,2,4,4,4,4,0,0,1,5,2,0,1,0,,,1,0,0,0,0,1,1,1,1,1
SBT004_000174,1,1,2,0.4,5,1,1,1,3,1,4,3,5,0,0,0,6,1,0,0,2,4.0,1.0,0,1,1,1,0,0,0,0,1,1
SBT004_000175,2,1,2,0.6,1,5,3,2,5,5,5,5,1,0,1,1,1,2,4,0,0,,,0,1,1,1,0,1,1,1,1,1
SBT004_000176,2,1,1,0.6,2,2,3,3,5,4,5,4,5,0,1,1,5,0,2,0,3,4.0,1.0,97,97,97,97,0,0,1,0,97,1
SBT004_000177,2,1,2,0.6,3,3,2,4,4,98,4,3,5,0,99,0,5,3,1,0,3,5.0,1.0,1,1,1,1,1,0,0,0,1,1
SBT004_000178,2,1,0,0.6,5,3,5,5,4,5,4,1,2,1,1,0,7,0,1,1,1,98.0,0.0,0,1,1,1,0,0,1,1,1,1
SBT004_000179,2,1,0,0.6,3,3,1,1,5,5,3,3,2,0,1,0,6,4,2,1,0,,,0,1,0,1,1,0,1,1,1,1
SBT004_000180,1,0,1,1.6,2,3,5,4,5,97,4,2,2,1,99,0,6,3,0,0,0,,,1,1,1,0,0,1,1,0,1,1
SBT004_000181,4,0,0,1.04545454545455,2,3,3,4,3,1,5,4,2,0,0,1,3,1,0,97,1,5.0,0.0,1,0,1,1,1,1,1,0,1,1
SBT004_000182,2,0,1,1.5,3,3,2,2,3,3,1,1,5,0,0,0,6,0,0,1,1,5.0,0.0,0,1,0,1,0,0,0,1,1,1
SBT004_000183,4,0,0,1.04545454545455,2,3,3,3,2,2,4,3,1,0,0,0,6,2,1,0,1,4.0,0.0,0,1,0,0,1,0,0,0,1,1
SBT004_000184,2,0,0,1.5,5,2,97,1,2,2,4,2,1,99,0,0,97,1,2,97,1,5.0,0.0,0,0,1,1,0,0,0,0,1,1
SBT004_000185,1,1,0,0.4,2,4,3,3,3,98,3,5,1,0,99,0,5,2,1,1,1,1.0,1.0,0,1,1,1,1,1,1,1,1,1
SBT004_000186,2,1,2,0.6,4,2,5,5,4,97,97,4,97,1,99,99,6,0,1,0,0,,,1,1,1,0,1,1,1,1,1,1
SBT004_000187,1,1,2,0.4,2,2,3,2,2,2,4,3,3,0,0,0,4,2,2,0,0,,,0,1,1,0,0,1,1,1,1,1
SBT004_000188,1,1,2,0.4,1,5,2,2,2,3,3,3,5,0,0,0,3,2,1,1,3,5.0,1.0,1,1,0,0,0,0,1,1,1,1
SBT004_000189,1,1,1,0.4,5,1,2,1,3,3,98,97,1,0,0,99,6,1,1,0,0,,,1,0,0,1,0,0,1,1,1,1
SBT004_000190,2,1,0,0.6,1,5,4,5,5,4,5,3,3,1,1,0,3,0,4,1,0,,,1,1,1,1,0,0,0,0,1,1
SBT004_000191,2,1,2,0.6,2,4,1,2,3,2,3,3,1,0,0,0,3,3,1,0,0,,,0,0,1,0,1,1,0,1,1,1
SBT004_000192,4,0,0,1.04545454545455,4,3,4,2,1,2,97,1,1,0,0,99,6,0,0,0,0,,,0,0,0,0,0,0,1,0,1,1
SBT004_000193,3,0,0,2.0,4,2,5,3,1,2,5,2,5,0,0,0,6,1,1,1,2,2.0,1.0,1,1,1,0,0,1,1,1,1,1
SBT004_000194,2,1,2,0.6,5,1,4,4,1,1,3,3,1,1,0,0,5,1,1,1,0,,,98,98,98,98,0,0,0,1,98,1
SBT004_000195,1,0,0,1.6,97,3,1,4,4,5,4,3,5,0,1,0,3,1,1,97,0,,,0,1,0,0,1,0,1,0,1,1
SBT004_000196,2,1,0,0.6,2,3,3,97,1,4,2,4,1,99,0,0,3,0,0,1,0,,,1,0,1,0,0,1,0,0,1,1
SBT004_000197,2,1,2,0.6,3,4,3,4,5,5,1,5,5,0,1,0,5,4,4,1,1,5.0,1.0,1,0,1,0,0,0,0,0,1,1
SBT004_000198,1,0,0,1.6,1,5,4,2,3,5,97,5,1,0,0,99,0,5,5,1,2,3.0,1.0,0,0,0,0,1,0,0,0,1,1
SBT004_000199,1,0,2,1.6,1,3,4,4,4,97,4,5,1,1,99,1,4,1,2,1,0,,,1,1,1,1,1,1,1,0,1,1
SBT004_000200,1,1,0,0.4,4,3,3,5,3,3,4,2,1,0,0,0,4,2,0,1,0,,,0,0,0,0,1,0,1,0,1,1
SBT004_000201,2,1,2,0.6,4,3,1,1,3,4,4,1,5,0,0,0,6,0,0,0,1,5.0,97.0,0,1,0,0,1,0,0,1,1,1
SBT004_000202,2,1,2,0.6,4,2,3,2,2,97,2,4,3,0,99,0,7,1,0,0,3,5.0,1.0,0,0,1,1,0,1,0,0,1,1
SBT004_000203,2,1,2,0.6,2,5,4,4,4,4,4,5,5,1,1,1,1,1,4,1,2,5.0,1.0,0,1,1,1,1,1,1,0,1,1
SBT004_000204,3,0,1,2.0,3,4,2,3,97,2,4,3,5,0,99,0,6,1,0,0,2,5.0,1.0,1,1,1,0,1,1,0,1,1,1
SBT004_000205,1,1,0,0.4,4,3,1,2,3,4,4,5,5,0,0,1,6,2,0,0,1,97.0,1.0,0,1,0,1,1,0,0,0,1,1
SBT004_000206,4,0,0,1.04545454545455,5,1,1,3,2,2,3,1,1,0,0,0,7,0,0,0,0,,,0,1,0,0,1,0,1,1,1,1
SBT004_000207,4,0,0,1.04545454545455,4,2,3,2,3,4,3,4,5,0,0,0,4,2,1,1,1,5.0,0.0,0,0,0,0,0,0,1,1,1,1
SBT004_000208,4,0,0,1.04545454545455,4,1,4,1,1,2,3,2,1,0,0,0,7,0,0,0,2,5.0,1.0,1,0,0,1,0,1,1,0,1,1
SBT004_000209,1,1,2,0.4,3,3,4,2,3,4,4,4,4,0,0,1,3,4,2,0,2,5.0,1.0,1,1,1,1,0,0,1,1,1,1
SBT004_000210,4,0,0,1.04545454545455,4,2,5,4,5,5,4,3,1,1,1,0,4,3,4,1,2,5.0,0.0,1,1,1,1,0,0,1,1,1,1
SBT004_000211,1,0,2,1.6,4,2,3,3,2,1,3,5,1,0,0,0,5,0,2,0,0,,,1,1,1,0,1,0,0,1,1,1
SBT004_000212,1,1,1,0.4,3,2,4,4,5,5,3,2,3,1,1,0,4,1,1,0,2,3.0,0.0,0,1,0,0,0,1,1,1,1,1
SBT004_000213,2,0,2,1.5,4,4,97,2,3,4,2,3,5,99,0,0,3,1,0,1,0,,,1,0,0,1,1,0,1,1,1,1
SBT004_000214,1,1,2,0.4,1,4,5,4,3,4,3,5,1,1,0,0,2,3,4,1,2,3.0,1.0,1,0,1,1,0,1,0,1,1,1
SBT004_000215,2,1,0,0.6,4,1,97,2,3,5,2,3,4,99,0,0,4,3,2,1,1,5.0,1.0,1,1,1,1,1,0,0,0,1,1
SBT004_000216,1,1,2,0.4,2,2,4,5,2,4,3,3,4,1,0,0,5,1,1,1,0,,,1,0,0,0,0,0,0,1,1,1
SBT004_000217,2,1,2,0.6,2,5,4,3,5,3,5,4,1,0,0,1,1,6,4,1,0,,,1,1,1,1,0,1,1,0,1,1
SBT004_000218,4,0,0,1.04545454545455,4,1,1,1,2,3,3,1,5,0,0,0,7,2,0,1,3,5.0,1.0,1,0,0,0,0,0,0,1,1,1
SBT004_000219,2,1,1,0.6,4,2,3,4,97,3,2,1,2,0,99,0,7,2,0,0,0,,,0,0,0,1,0,0,1,0,1,1
SBT004_000220,4,0,0,1.04545454545455,3,1,3,4,2,5,5,1,1,0,0,0,6,0,0,97,0,,,1,1,0,1,1,1,1,0,1,1
SBT004_000221,4,0,0,1.04545454545455,2,4,5,5,1,1,3,2,5,1,0,0,6,0,0,0,0,,,1,1,0,1,0,1,1,0,1,1
SBT004_000222,2,1,0,0.6,5,3,2,3,4,4,3,1,1,0,1,0,6,2,0,0,0,,,0,1,1,1,0,0,0,1,1,1
SBT004_000223,4,0,0,1.04545454545455,3,2,3,2,3,2,4,3,4,0,0,0,6,1,1,0,0,,,0,1,0,0,1,0,0,0,1,1
SBT004_000224,2,0,2,1.5,3,4,4,5,5,5,4,5,3,1,1,1,3,1,6,1,1,2.0,0.0,1,1,1,1,1,0,1,1,1,1
SBT004_000225,2,1,2,0.6,5,1,3,4,3,4,4,4,1,0,0,1,7,0,0,0,1,5.0,1.0,1,0,0,0,1,0,1,1,1,1
SBT004_000226,1,1,2,0.4,3,1,97,3,2,1,2,2,1,99,0,0,6,0,0,0,0,,,1,0,0,1,0,0,1,1,1,1
SBT004_000227,3,0,0,2.0,3,3,3,4,2,1,5,3,1,0,0,0,7,0,0,0,0,,,1,0,0,0,1,1,1,1,1,1
SBT004_000228,1,0,2,1.6,1,5,5,5,97,4,5,3,1,1,99,0,3,2,1,1,0,,,97,97,97,97,1,1,1,0,97,1
SBT004_000229,4,0,0,1.04545454545455,5,1,1,2,1,2,4,2,1,0,0,0,5,0,1,0,98,,,0,0,0,1,1,1,0,0,1,1
SBT004_000230,1,1,2,0.4,2,4,4,5,4,4,5,5,4,1,1,1,4,1,1,0,0,,,1,0,1,1,0,1,1,1,1,1
SBT004_000231,4,0,0,1.04545454545455,3,3,3,2,2,3,2,3,5,0,0,0,4,0,1,1,1,5.0,0.0,0,1,1,1,0,1,1,1,1,1
SBT004_000232,1,1,1,0.4,5,3,1,3,5,5,3,4,5,0,1,0,6,3,98,0,0,,,1,0,0,1,1,0,1,0,1,1
SBT004_000233,3,0,2,2.0,1,5,5,5,4,2,2,5,1,1,0,0,0,3,3,1,0,,,0,0,1,1,1,1,1,0,1,1
SBT004_000234,1,0,2,1.6,3,2,1,2,2,2,4,2,1,0,0,0,5,0,0,0,2,3.0,1.0,0,1,0,0,0,0,1,0,1,1
SBT004_000235,2,1,2,0.6,4,1,4,4,3,2,5,4,1,1,0,1,4,1,1,0,0,,,0,0,1,0,0,0,1,0,1,1
SBT004_000236,4,1,0,0.5,3,3,4,97,3,3,5,4,5,99,0,1,5,1,0,0,2,5.0,0.0,0,1,1,1,1,1,0,1,1,1
SBT004_000237,2,1,1,0.6,4,3,2,2,5,3,5,2,1,0,0,0,6,1,1,0,1,5.0,1.0,0,1,0,1,0,0,0,1,1,1
SBT004_000238,4,0,0,1.04545454545455,4,2,3,4,1,1,4,1,97,0,0,0,7,1,0,1,0,,,1,0,0,1,0,0,1,1,1,1
SBT004_000239,2,0,1,1.5,5,1,4,4,3,2,3,3,5,1,0,0,5,97,0,1,2,5.0,1.0,1,0,0,0,0,1,1,0,1,1
SBT004_000240,3,0,1,2.0,3,4,4,5,4,3,1,3,2,1,0,0,6,0,1,1,0,,,0,1,0,0,1,1,1,1,1,1
SBT004_000241,4,0,2,1.04545454545455,5,3,2,2,3,4,5,4,2,0,0,1,7,2,2,0,0,,,1,0,1,1,0,1,0,0,1,1
SBT004_000242,2,0,2,1.5,2,5,4,5,4,3,5,4,5,1,0,1,3,3,2,1,0,,,1,0,1,1,0,0,0,0,1,1
SBT004_000243,4,0,0,1.04545454545455,2,4,1,1,1,2,3,2,1,0,0,0,6,1,97,0,2,97.0,0.0,0,1,1,1,0,0,1,0,1,1
SBT004_000244,3,0,2,2.0,2,3,3,1,4,3,5,5,5,0,0,1,5,0,1,0,1,5.0,1.0,1,1,1,1,0,1,0,0,1,1
SBT004_000245,2,1,0,0.6,1,5,3,3,97,3,3,5,5,0,99,0,3,1,3,0,97,,,0,1,0,1,0,1,0,0,1,1
SBT004_000246,4,0,0,1.04545454545455,2,4,5,5,3,4,5,5,1,1,0,1,3,3,5,1,3,5.0,1.0,1,1,1,0,1,1,1,0,1,1
SBT004_000247,2,0,1,1.5,5,1,4,2,3,5,2,4,5,0,0,0,7,0,0,0,1,5.0,0.0,1,0,0,1,0,0,0,1,1,1
SBT004_000248,4,0,0,1.04545454545455,3,3,1,2,2,1,4,3,1,0,0,0,5,0,2,0,0,,,0,1,0,1,97,97,97,97,1,97
SBT004_000249,4,0,2,1.04545454545455,2,97,3,3,3,97,4,5,5,0,99,1,1,3,4,1,1,5.0,0.0,97,97,97,97,1,0,1,1,97,1
SBT004_000250,2,1,1,0.6,2,4,5,5,5,5,3,97,5,1,1,99,1,4,97,97,1,4.0,1.0,1,1,1,1,1,0,1,0,1,1
SBT004_000251,4,0,0,1.04545454545455,5,1,3,4,3,2,4,1,1,0,0,0,6,0,0,1,2,5.0,0.0,1,1,1,0,0,0,0,0,1,1
SBT004_000252,1,0,2,1.6,2,4,5,5,1,1,5,3,1,1,0,0,7,0,1,1,0,,,1,0,1,1,0,0,1,1,1,1
SBT004_000253,2,1,0,0.6,4,1,97,2,3,3,1,2,1,99,0,0,7,0,98,0,0,,,0,1,0,1,0,0,1,0,1,1
SBT004_000254,3,0,2,2.0,2,2,5,5,4,4,4,4,5,1,1,1,3,2,2,1,1,3.0,0.0,0,0,1,0,1,1,1,1,1,1
SBT004_000255,1,0,2,1.6,3,4,5,5,5,3,4,5,1,1,0,1,4,0,3,1,0,,,1,0,1,1,1,1,1,1,1,1
SBT004_000256,1,0,2,1.6,3,1,1,3,4,2,3,5,1,0,0,0,7,0,1,1,2,5.0,0.0,1,0,1,1,0,0,1,1,1,1
SBT004_000257,1,1,0,0.4,2,4,4,4,5,5,4,5,5,1,1,1,4,2,4,1,0,,,1,1,1,1,1,1,0,1,1,1
SBT004_000258,4,1,1,0.5,1,3,3,3,5,5,4,5,4,0,1,1,5,4,1,0,1,4.0,1.0,0,1,1,1,0,0,0,0,1,1
SBT004_000259,3,0,0,2.0,3,2,4,4,4,3,5,5,5,1,0,1,3,2,3,0,0,,,1,1,1,0,0,0,1,1,1,1
SBT004_000260,4,0,0,1.04545454545455,3,3,1,1,2,2,4,1,5,0,0,0,6,0,1,0,0,,,0,0,0,0,0,1,0,0,1,1
SBT004_000261,3,0,2,2.0,4,2,4,3,4,3,3,4,5,0,0,0,4,0,98,1,0,,,1,0,0,0,0,1,0,1,1,1
SBT004_000262,1,1,0,0.4,3,4,5,4,2,98,5,97,5,1,99,99,4,2,0,1,0,,,1,1,0,1,1,1,0,1,1,1
SBT004_000263,1,1,2,0.4,3,4,5,5,5,3,4,5,1,1,0,1,3,0,2,1,0,,,1,1,1,0,1,0,1,0,1,1
SBT004_000264,4,1,0,0.5,3,4,3,2,3,3,2,2,1,0,0,0,4,2,2,1,0,,,1,0,1,0,0,0,0,1,1,1
SBT004_000265,2,1,1,0.6,2,1,1,1,4,5,5,2,4,0,1,0,5,2,2,0,3,5.0,1.0,0,1,1,0,0,0,0,1,1,1
SBT004_000266,1,1,0,0.4,4,4,2,3,3,2,4,5,2,0,0,1,3,1,0,0,0,,,0,1,0,0,0,0,0,0,1,1
SBT004_000267,3,0,1,2.0,4,3,4,4,2,2,2,3,4,1,0,0,5,0,0,0,0,,,1,1,1,0,0,0,1,0,1,1
SBT004_000268,2,1,0,0.6,1,5,3,1,4,5,5,5,1,0,1,1,1,4,7,1,0,,,0,0,1,0,1,0,1,0,1,1
SBT004_000269,3,0,2,2.0,1,5,3,2,3,4,4,3,4,0,0,0,0,4,0,1,2,4.0,0.0,1,0,1,1,0,1,1,1,1,1
SBT004_000270,1,1,0,0.4,3,2,3,4,4,2,5,3,1,0,0,0,5,1,0,1,0,,,0,0,1,1,1,0,0,0,1,1
SBT004_000271,2,1,2,0.6,4,3,3,2,5,4,5,4,2,0,1,1,5,2,0,1,1,3.0,0.0,0,1,0,1,0,0,1,0,1,1
SBT004_000272,2,1,2,0.6,3,2,2,2,5,2,4,3,5,0,0,0,2,0,3,1,3,5.0,1.0,1,1,1,1,1,0,0,0,1,1
SBT004_000273,3,0,1,2.0,4,2,4,5,4,4,4,2,5,1,1,0,5,0,0,1,2,5.0,1.0,1,1,0,0,97,97,97,97,1,97
SBT004_000274,2,0,1,1.5,3,5,2,3,3,5,4,4,5,0,0,1,3,0,0,0,0,,,1,0,1,1,0,0,0,0,1,1
SBT004_000275,1,1,2,0.4,3,4,4,5,5,4,4,4,1,1,1,1,6,2,0,0,0,,,0,0,1,0,1,1,1,0,1,1
SBT004_000276,2,1,0,0.6,3,4,3,3,5,5,4,5,1,0,1,1,3,4,4,0,2,3.0,0.0,1,1,1,1,1,0,0,0,1,1
SBT004_000277,1,1,0,0.4,4,2,1,3,3,3,3,3,5,0,0,0,5,2,0,1,0,,,0,1,1,0,0,0,0,1,1,1
SBT004_000278,4,0,1,1.04545454545455,5,4,2,2,3,5,3,4,5,0,0,0,5,1,0,1,0,,,97,97,97,97,1,0,0,0,97,1
SBT004_000279,1,0,1,1.6,1,5,4,3,2,1,4,3,1,0,0,0,1,0,0,1,0,,,1,0,0,1,0,1,0,0,1,1
SBT004_000280,2,1,1,0.6,3,4,2,3,5,5,4,5,2,0,1,1,2,4,2,0,1,5.0,1.0,0,1,0,0,0,1,0,1,1,1
SBT004_000281,2,1,2,0.6,1,5,4,2,5,5,4,4,5,0,1,1,4,4,3,0,1,4.0,0.0,0,1,0,0,1,1,1,0,1,1
SBT004_000282,3,0,0,2.0,4,4,3,4,97,4,5,3,5,0,99,0,2,1,1,1,2,5.0,1.0,1,1,0,1,0,1,0,1,1,1
SBT004_000283,2,1,0,0.6,4,3,1,2,5,4,3,3,2,0,1,0,98,3,1,0,3,5.0,1.0,0,1,0,0,0,0,0,1,1,1
SBT004_000284,2,0,1,1.5,4,3,3,4,4,4,4,3,5,0,1,0,5,1,2,0,0,,,1,0,0,1,1,0,0,0,1,1
SBT004_000285,4,0,1,1.04545454545455,2,5,3,2,2,1,4,97,1,0,0,99,5,0,0,0,0,,,1,0,0,0,1,1,0,0,1,1
SBT004_000286,3,1,0,0.666666666666667,4,3,5,5,5,5,5,4,5,1,1,1,4,2,0,1,2,5.0,98.0,1,1,1,1,1,1,1,1,1,1
SBT004_000287,4,0,0,1.04545454545455,4,4,5,2,3,3,4,98,4,0,0,99,7,1,1,0,1,5.0,1.0,1,0,1,1,0,0,0,1,1,1
SBT004_000288,1,1,1,0.4,3,3,4,5,4,5,5,3,1,1,1,0,4,4,1,1,1,2.0,0.0,0,1,0,1,1,1,0,1,1,1
SBT004_000289,1,1,0,0.4,5,1,2,1,5,4,4,4,5,0,1,1,7,2,1,0,0,,,0,0,0,1,1,0,1,1,1,1
SBT004_000290,2,1,2,0.6,4,2,5,3,5,4,5,4,5,0,1,1,4,3,0,97,1,4.0,1.0,1,1,1,0,1,1,0,0,1,1
SBT004_000291,2,1,2,0.6,2,4,3,4,4,4,2,2,1,0,1,0,3,2,0,1,0,,,1,1,1,1,0,1,0,1,1,1
SBT004_000292,4,1,1,0.5,4,97,5,5,2,3,5,4,1,1,0,1,6,0,1,0,97,,,0,0,1,0,0,1,0,0,1,1
SBT004_000293,1,0,0,1.6,2,3,4,4,5,5,5,3,5,1,1,0,4,1,2,1,0,,,0,1,1,0,1,1,1,1,1,1
SBT004_000294,4,0,0,1.04545454545455,2,2,3,2,3,3,3,1,4,0,0,0,6,0,0,0,0,,,1,0,1,1,0,0,1,1,1,1
SBT004_000295,1,1,2,0.4,5,2,5,5,2,2,97,2,1,1,0,99,7,0,0,1,0,,,0,0,0,0,0,1,1,0,1,1
SBT004_000296,3,0,2,2.0,4,2,2,2,5,5,2,4,1,0,1,0,3,0,3,1,0,,,0,1,1,1,0,1,0,1,1,1
SBT004_000297,4,0,0,1.04545454545455,2,4,5,4,5,5,3,5,4,1,1,0,1,1,3,1,0,,,1,1,1,0,0,1,0,0,1,1
SBT004_000298,1,1,2,0.4,3,4,5,4,5,5,3,5,2,1,1,0,2,4,4,1,0,,,1,0,0,0,1,0,0,1,1,1
SBT004_000299,1,1,2,0.4,2,4,1,2,5,4,4,4,2,0,1,1,4,1,4,0,98,,,0,1,0,0,0,1,0,0,1,1
SBT004_000300,1,0,2,1.6,2,3,4,4,5,4,4,5,5,1,1,1,5,0,3,98,1,5.0,1.0,1,0,0,0,0,0,1,0,1,1
SBT004_000301,2,0,2,1.5,3,4,3,2,3,1,3,2,4,0,0,0,3,0,0,0,1,5.0,1.0,0,0,0,0,0,0,1,0,1,1
SBT004_000302,1,1,1,0.4,2,5,5,4,5,4,4,5,5,1,1,1,4,3,3,97,0,,,1,1,0,0,1,1,1,0,1,1
SBT004_000303,2,1,2,0.6,3,2,5,4,5,4,5,5,1,1,1,1,7,2,2,1,2,5.0,0.0,1,1,0,0,0,1,1,0,1,1
SBT004_000304,4,0,0,1.04545454545455,3,2,5,3,1,3,3,2,1,0,0,0,5,0,0,1,0,,,1,1,1,1,0,1,0,0,1,1
SBT004_000305,2,1,2,0.6,1,5,2,4,5,5,4,5,2,0,1,1,1,5,5,0,0,,,0,1,1,1,0,1,0,0,1,1
SBT004_000306,3,1,0,0.666666666666667,4,1,3,4,2,2,97,2,2,0,0,99,7,0,1,0,0,,,0,1,0,0,1,1,1,0,1,1
SBT004_000307,2,1,2,0.6,2,4,3,2,1,1,4,2,5,0,0,0,4,0,0,1,0,,,0,1,1,0,1,0,0,0,1,1
SBT004_000308,4,0,0,1.04545454545455,3,2,3,2,2,3,5,2,5,0,0,0,5,1,0,0,2,5.0,1.0,1,1,1,1,0,1,1,0,1,1
SBT004_000309,1,0,0,1.6,3,2,4,3,3,3,97,2,4,0,0,99,2,2,0,0,1,5.0,1.0,1,0,1,0,1,1,0,1,1,1
SBT004_000310,2,0,2,1.5,3,2,4,3,5,5,2,2,2,0,1,0,97,1,1,0,0,,,1,1,1,0,1,0,1,0,1,1
SBT004_000311,4,0,0,1.04545454545455,1,5,3,2,2,3,97,5,1,0,0,99,4,0,1,0,0,,,1,1,1,0,0,0,1,1,1,1
SBT004_000312,1,0,2,1.6,5,1,5,4,4,5,4,3,3,1,1,0,6,1,1,1,0,,,1,1,1,0,0,1,1,0,1,1
SBT004_000313,4,0,0,1.04545454545455,3,3,4,4,2,3,4,2,5,1,0,0,6,1,0,0,0,,,1,1,0,0,1,0,1,0,1,1
SBT004_000314,3,0,1,2.0,5,1,2,97,1,1,2,98,1,99,0,99,5,0,0,0,0,,,0,0,0,0,0,0,1,1,1,1
SBT004_000315,4,0,0,1.04545454545455,5,2,4,4,2,1,5,3,5,1,0,0,7,1,2,0,2,5.0,1.0,0,1,0,1,0,1,0,0,1,1
SBT004_000316,4,0,2,1.04545454545455,4,2,5,3,4,97,4,3,1,0,99,0,97,0,3,0,2,5.0,1.0,1,1,1,1,1,0,1,0,1,1
SBT004_000317,3,1,2,0.666666666666667,5,1,1,1,1,4,2,2,1,0,0,0,6,0,1,0,1,5.0,0.0,0,1,0,1,0,0,0,1,1,1
SBT004_000318,4,0,0,1.04545454545455,2,98,4,4,2,3,3,2,1,1,0,0,3,1,2,0,0,,,0,1,1,1,0,1,0,0,1,1
SBT004_000319,3,0,1,2.0,1,5,3,3,97,1,4,5,5,0,99,1,2,0,1,97,2,5.0,0.0,1,0,1,0,0,1,0,0,1,1
SBT004_000320,2,1,1,0.6,4,2,4,4,3,3,3,5,1,1,0,0,7,3,98,1,2,2.0,1.0,1,0,0,1,0,1,1,1,1,1
SBT004_000321,4,0,1,1.04545454545455,2,4,4,5,3,1,5,4,98,1,0,1,6,0,0,1,0,,,1,0,1,1,0,1,1,0,1,1
SBT004_000322,1,1,2,0.4,4,2,5,5,5,3,3,3,5,1,0,0,3,2,0,1,0,,,1,1,1,1,1,0,1,0,1,1
SBT004_000323,1,0,1,1.6,5,3,1,1,4,3,2,1,5,0,0,0,5,1,0,0,0,,,0,1,0,0,0,1,0,1,1,1
SBT004_000324,2,1,2,0.6,4,4,4,5,4,5,5,4,2,1,1,1,4,1,2,1,2,3.0,1.0,1,0,1,1,1,0,1,1,1,1
SBT004_000325,2,1,2,0.6,3,3,2,1,5,4,5,5,4,0,1,1,4,4,5,1,0,,,0,1,0,1,1,1,0,0,1,1
SBT004_000326,1,1,0,0.4,2,3,1,3,97,3,4,3,1,0,99,0,5,0,1,0,3,5.0,1.0,1,1,0,1,1,1,0,0,1,1
SBT004_000327,2,1,1,0.6,5,1,2,1,4,4,4,3,5,0,1,0,7,1,0,0,0,,,0,1,1,1,1,0,0,0,1,1
SBT004_000328,2,0,2,1.5,2,4,3,3,2,5,4,4,2,0,0,1,5,2,97,1,0,,,1,1,1,0,0,0,0,0,1,1
SBT004_000329,2,1,0,0.6,3,4,3,2,3,3,2,4,1,0,0,0,5,3,0,1,0,,,0,0,0,1,0,0,0,1,1,1
SBT004_000330,4,0,0,1.04545454545455,2,3,5,4,3,3,5,3,1,1,0,0,2,1,0,0,0,,,97,97,97,97,1,1,1,0,97,1
SBT004_000331,4,0,2,1.04545454545455,5,2,4,3,3,2,5,2,2,0,0,0,7,0,0,97,97,,,0,1,0,0,0,1,0,1,1,1
SBT004_000332,2,0,2,1.5,2,3,2,1,3,4,5,3,5,0,0,0,6,0,0,1,2,4.0,1.0,0,1,0,0,1,0,1,0,1,1
SBT004_000333,1,1,2,0.4,2,4,3,3,3,4,2,98,4,0,0,99,3,2,1,1,2,4.0,1.0,1,1,1,0,1,1,1,0,1,1
SBT004_000334,2,1,2,0.6,1,4,5,4,3,3,3,5,1,1,0,0,5,3,1,1,0,,,0,1,1,1,0,0,0,1,1,1
SBT004_000335,2,0,1,1.5,4,1,5,98,5,4,2,1,1,99,1,0,5,1,0,1,0,,,1,1,1,1,0,1,1,0,1,1
SBT004_000336,4,0,1,1.04545454545455,3,3,5,3,2,3,4,1,3,0,0,0,6,0,0,1,0,,,1,0,0,0,0,1,1,0,1,1
SBT004_000337,1,1,2,0.4,2,5,1,1,1,2,3,3,4,0,0,0,4,0,0,0,97,,,0,0,0,1,0,1,0,1,1,1
SBT004_000338,4,0,2,1.04545454545455,5,97,4,3,5,3,5,4,5,0,0,1,6,1,0,1,1,5.0,0.0,1,0,1,1,0,0,0,0,1,1
SBT004_000339,3,0,2,2.0,1,5,3,4,5,3,5,5,5,0,0,1,3,2,0,0,98,,,1,1,1,1,0,0,0,1,1,1
SBT004_000340,4,0,0,1.04545454545455,2,4,3,3,3,2,4,4,1,0,0,1,7,0,0,0,3,5.0,1.0,1,1,1,0,0,0,1,1,1,1
SBT004_000341,3,0,2,2.0,3,3,5,4,5,4,4,5,2,1,1,1,3,2,2,0,0,,,1,1,1,0,1,1,1,0,1,1
SBT004_000342,2,0,1,1.5,5,1,1,1,2,3,3,1,3,0,0,0,6,0,1,0,3,97.0,0.0,97,97,97,97,1,0,0,1,97,1
SBT004_000343,2,1,2,0.6,4,1,4,3,3,2,5,4,5,0,0,1,6,3,0,0,1,5.0,1.0,1,1,1,1,97,97,97,97,1,97
SBT004_000344,3,1,2,0.666666666666667,4,1,3,2,5,5,2,5,5,0,1,0,5,0,3,0,1,4.0,0.0,1,1,1,1,1,0,0,0,1,1
SBT004_000345,1,1,1,0.4,3,3,4,3,4,4,5,4,5,0,1,1,3,1,3,1,2,4.0,97.0,1,0,0,1,1,0,1,1,1,1
SBT004_000346,4,0,0,1.04545454545455,3,2,97,2,1,2,97,2,1,99,0,99,6,0,0,0,2,5.0,0.0,1,1,1,0,0,0,0,1,1,1
SBT004_000347,4,0,0,1.04545454545455,5,1,4,3,3,4,97,1,5,0,0,99,6,0,0,0,0,,,1,1,1,1,1,1,1,1,1,1
SBT004_000348,2,0,1,1.5,3,3,4,5,3,1,5,4,1,1,0,1,5,0,0,0,0,,,1,0,1,0,0,0,1,0,1,1
